# Authoritative membership for the 10 gene sets displayed in Figure 3B-D.
# Direct rows use org.Mm.eg.db 3.20.0, keytype='GO' (not GOALL),
# Entrez/GO source date 2024-Sep20. The cell-cycle row is the recovered
# 94-gene mouse-symbol Tirosh 2016 S+G2/M set used in the analysis.
# One row per unique set-member gene; this table is the frozen input to
# compute_figure3_tables.py and removes annotation-release ambiguity.
#
panel,gene_set,category,go_id,annotation,canonical_fraction,source_release,gene
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nfrkb
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nme3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nono
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nop53
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Npm1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nscme3l
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nsmce1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nsmce3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nsmce4a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nthl1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ogg1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Otub1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pagr1a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Park7
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Parp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Parp2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Parpbp
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Paxip1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pds5a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pds5b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Peli1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pif1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pms2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pnkp
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pnp
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pola1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pold3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Polg2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Polk
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Polm
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Poln
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Polq
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prmt6
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Psme4
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pttg1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pwwp3a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad17
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad21
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad50
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad51
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad51ap1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad51c
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad51d
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad9a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad9b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rbx1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Recql5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rev3l
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rexo4
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfc1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfc2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfc3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfc4
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfc5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rif1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rmi2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf111
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rpa1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rpa3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rpain
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rps3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rrm1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rrm2b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rtel1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ruvbl1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ruvbl2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shld1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shld2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shld3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shprh
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sirt7
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slf1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slf2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slx1b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slx4
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smarca5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smarcal1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smc1a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smc3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smg1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smug1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ssrp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stub1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Supt16
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Taok1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Taok3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tdp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tex15
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tfpt
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ticrr
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Timeless
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Top3a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Top3b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Topbp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trex2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trim28
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trip12
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Trp53bp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ttc5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ttf2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ube2a
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ube2b
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ube2d3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ube2t
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ube2w
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ubqln4
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ubr5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Uchl5
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ufl1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Uhrf1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ung
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Upf1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp10
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp28
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp45
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Usp51
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Uvrag
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Vcp
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Wdhd1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Wrap53
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xpa
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xpc
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xrcc1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xrcc2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xrcc3
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Xrn2
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Zbtb1
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Zfp668
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Zmpste24
D,DNA repair,DNA repair,GO:0006281,direct GO,0.62,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Zranb3
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,1600014C10Rik
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aaas
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Abcb11
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Abcc1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Abl1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aifm1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Akt1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Alad
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aldh1a1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Aldh3b1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Als2
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Apoe
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,App
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Atox1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Atrn
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Banf1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Bcl2
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Btg1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,COX1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Camk2g
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Car3
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cat
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cd2ap
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Chrna4
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Comt
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Coq7
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cygb
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dcaf11
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dgkk
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Egfr
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Epas1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Epx
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc2
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc3
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc6
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc8
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ero1a
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Etfdh
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fgf8
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Foxo4
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,G6pdx
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gab1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gclc
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gclm
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx1
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx2
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx3
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx4
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx6
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx7
D,Response to oxidative stress,Stress,GO:0006979,direct GO,0.87,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx8
